group,monitor,aqs_site_id,county,row_type,row,health_effects,period,period_start,period_end,value_shown,statistic,mean_ppb,screening_level_ppb,n_samples,n_weeks,coverage,coverage_flag,design_value,naaqs,dv_method,data_cutoff
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,2.4578,mean ÷ screening level,0.27697,0.11269,5203.0,,0.85016,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,2.9598,mean ÷ screening level,0.33353,0.11269,7491.0,,0.8528,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Cancer,Sep 2026,2026-09-01,2026-09-30,2.9891,mean of weekly means ÷ screening level,0.33683,0.11269,139.0,1.0,0.82738,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,7.9479,sum of pollutant ratios,,,,,0.84726,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,8.7125,sum of pollutant ratios,,,,,0.7763,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,6.7071,sum of pollutant ratios,,,,,0.85674,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,4.3481,sum of pollutant ratios,,,,,0.85016,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,5.0949,sum of pollutant ratios,,,,,0.8528,,,,,2026-09-12
Cancer Risk,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,5.5712,sum of pollutant ratios,,,,,0.82738,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,7.8658,mean ÷ screening level,0.33422,0.04249,6997.0,,0.79874,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,"1,3-Butadiene",Cancer,2024,2024-01-01,2024-12-31,10.4029,mean ÷ screening level,0.44202,0.04249,6972.0,,0.79372,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,"1,3-Butadiene",Cancer,2025,2025-01-01,2025-12-31,9.7765,mean ÷ screening level,0.41541,0.04249,7370.0,,0.84132,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,"1,3-Butadiene",Cancer,2026 YTD,2026-01-01,2026-09-12,3.2193,mean ÷ screening level,0.13679,0.04249,4261.0,,0.69624,*,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,"1,3-Butadiene",Cancer,Last 365 Days,2025-09-12,2026-09-12,3.7492,mean ÷ screening level,0.1593,0.04249,6552.0,,0.7459,*,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,"1,3-Butadiene",,Sep 2026,2026-09-01,2026-09-30,,mean ÷ screening level,,,,,,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,Benzene,Cancer,2023,2023-01-01,2023-12-31,4.1472,mean ÷ screening level,0.46734,0.11269,6988.0,,0.79772,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,Benzene,Cancer,2024,2024-01-01,2024-12-31,4.6765,mean ÷ screening level,0.52698,0.11269,6960.0,,0.79235,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,Benzene,Cancer,2025,2025-01-01,2025-12-31,3.9804,mean ÷ screening level,0.44854,0.11269,7398.0,,0.84452,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,4.1271,mean ÷ screening level,0.46507,0.11269,4261.0,,0.69624,*,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,4.5501,mean ÷ screening level,0.51274,0.11269,6586.0,,0.74977,*,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,pollutant,Benzene,,Sep 2026,2026-09-01,2026-09-30,,mean ÷ screening level,,,,,,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,12.013,sum of pollutant ratios,,,,,0.79772,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,15.0793,sum of pollutant ratios,,,,,0.79235,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,13.757,sum of pollutant ratios,,,,,0.84132,,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,7.3463,sum of pollutant ratios,,,,,0.69624,*,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,8.2992,sum of pollutant ratios,,,,,0.7459,*,,,,2026-09-12
Cancer Risk,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,,sum of pollutant ratios,,,,,,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,9.7408,mean ÷ screening level,0.41389,0.04249,7465.0,,0.85217,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,"1,3-Butadiene",Cancer,2024,2024-01-01,2024-12-31,2.1183,mean ÷ screening level,0.09001,0.04249,7229.0,,0.82297,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,"1,3-Butadiene",Cancer,2025,2025-01-01,2025-12-31,2.7885,mean ÷ screening level,0.11848,0.04249,7178.0,,0.81941,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,"1,3-Butadiene",Cancer,2026 YTD,2026-01-01,2026-09-12,0.9601,mean ÷ screening level,0.04079,0.04249,5215.0,,0.85212,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,"1,3-Butadiene",Cancer,Last 365 Days,2025-09-12,2026-09-12,1.7363,mean ÷ screening level,0.07378,0.04249,7603.0,,0.86555,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,"1,3-Butadiene",Cancer,Sep 2026,2026-09-01,2026-09-30,0.5248,mean of weekly means ÷ screening level,0.0223,0.04249,148.0,1.0,0.88095,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,Benzene,Cancer,2023,2023-01-01,2023-12-31,2.6418,mean ÷ screening level,0.29769,0.11269,7421.0,,0.84715,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,Benzene,Cancer,2024,2024-01-01,2024-12-31,2.9298,mean ÷ screening level,0.33016,0.11269,7108.0,,0.8092,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,Benzene,Cancer,2025,2025-01-01,2025-12-31,2.3238,mean ÷ screening level,0.26186,0.11269,7179.0,,0.81952,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,1.1254,mean ÷ screening level,0.12682,0.11269,5215.0,,0.85212,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,1.8055,mean ÷ screening level,0.20346,0.11269,7603.0,,0.86555,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,pollutant,Benzene,Cancer,Sep 2026,2026-09-01,2026-09-30,0.6302,mean of weekly means ÷ screening level,0.07101,0.11269,148.0,1.0,0.88095,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,12.3826,sum of pollutant ratios,,,,,0.84715,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,5.0482,sum of pollutant ratios,,,,,0.8092,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,5.1123,sum of pollutant ratios,,,,,0.81941,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,2.0855,sum of pollutant ratios,,,,,0.85212,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,3.5418,sum of pollutant ratios,,,,,0.86555,,,,,2026-09-12
Cancer Risk,Hou.DeerPrk2 POC 1,48-201-1039,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,1.1549,sum of pollutant ratios,,,,,0.88095,,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,29.1761,mean ÷ screening level,1.2397,0.04249,6459.0,,0.73733,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,"1,3-Butadiene",Cancer,2024,2024-01-01,2024-12-31,39.5387,mean ÷ screening level,1.68001,0.04249,6476.0,,0.73725,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,"1,3-Butadiene",Cancer,2025,2025-01-01,2025-12-31,22.9863,mean ÷ screening level,0.97669,0.04249,6371.0,,0.72728,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,"1,3-Butadiene",Cancer,2026 YTD,2026-01-01,2026-09-12,19.6537,mean ÷ screening level,0.83509,0.04249,5171.0,,0.84493,,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,"1,3-Butadiene",Cancer,Last 365 Days,2025-09-12,2026-09-12,21.0901,mean ÷ screening level,0.89612,0.04249,6354.0,,0.72336,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,"1,3-Butadiene",Cancer,Sep 2026,2026-09-01,2026-09-30,25.5383,mean of weekly means ÷ screening level,1.08513,0.04249,152.0,1.0,0.90476,,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Benzene,Cancer,2023,2023-01-01,2023-12-31,1.9986,mean ÷ screening level,0.22521,0.11269,6459.0,,0.73733,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Benzene,Cancer,2024,2024-01-01,2024-12-31,2.5432,mean ÷ screening level,0.28658,0.11269,6476.0,,0.73725,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Benzene,Cancer,2025,2025-01-01,2025-12-31,2.2047,mean ÷ screening level,0.24844,0.11269,6371.0,,0.72728,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,1.5452,mean ÷ screening level,0.17412,0.11269,5171.0,,0.84493,,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,1.9274,mean ÷ screening level,0.2172,0.11269,6354.0,,0.72336,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Benzene,Cancer,Sep 2026,2026-09-01,2026-09-30,1.8536,mean of weekly means ÷ screening level,0.20888,0.11269,152.0,1.0,0.90476,,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,31.1747,sum of pollutant ratios,,,,,0.73733,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,42.0819,sum of pollutant ratios,,,,,0.73725,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,25.1909,sum of pollutant ratios,,,,,0.72728,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,21.1989,sum of pollutant ratios,,,,,0.84493,,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,23.0175,sum of pollutant ratios,,,,,0.72336,*,,,,2026-09-12
Cancer Risk,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,27.392,sum of pollutant ratios,,,,,0.90476,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,3.3619,mean ÷ screening level,0.14285,0.04249,6954.0,,0.79384,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Cancer,2024,2024-01-01,2024-12-31,2.7449,mean ÷ screening level,0.11663,0.04249,5575.0,,0.63468,*,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Cancer,2025,2025-01-01,2025-12-31,6.0414,mean ÷ screening level,0.2567,0.04249,6835.0,,0.78025,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Cancer,2026 YTD,2026-01-01,2026-09-12,4.3303,mean ÷ screening level,0.18399,0.04249,4825.0,,0.7884,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Cancer,Last 365 Days,2025-09-12,2026-09-12,5.2486,mean ÷ screening level,0.22301,0.04249,6967.0,,0.79315,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Cancer,Sep 2026,2026-09-01,2026-09-30,8.6951,mean of weekly means ÷ screening level,0.36946,0.04249,147.0,1.0,0.875,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Cancer,2023,2023-01-01,2023-12-31,7.5808,mean ÷ screening level,0.85426,0.11269,6958.0,,0.79429,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Cancer,2024,2024-01-01,2024-12-31,6.2433,mean ÷ screening level,0.70354,0.11269,5576.0,,0.63479,*,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Cancer,2025,2025-01-01,2025-12-31,5.5174,mean ÷ screening level,0.62174,0.11269,6678.0,,0.76233,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,6.5248,mean ÷ screening level,0.73526,0.11269,4825.0,,0.7884,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,6.0009,mean ÷ screening level,0.67623,0.11269,6809.0,,0.77516,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Cancer,Sep 2026,2026-09-01,2026-09-30,13.4657,mean of weekly means ÷ screening level,1.51741,0.11269,147.0,1.0,0.875,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,10.9427,sum of pollutant ratios,,,,,0.79384,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,8.9882,sum of pollutant ratios,,,,,0.63468,*,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,11.5587,sum of pollutant ratios,,,,,0.76233,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,10.855,sum of pollutant ratios,,,,,0.7884,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,11.2495,sum of pollutant ratios,,,,,0.77516,,,,,2026-09-12
Cancer Risk,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,22.1608,sum of pollutant ratios,,,,,0.875,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,9.0369,mean ÷ screening level,0.38398,0.04249,7291.0,,0.83231,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Cancer,2024,2024-01-01,2024-12-31,7.7679,mean ÷ screening level,0.33006,0.04249,6921.0,,0.78791,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Cancer,2025,2025-01-01,2025-12-31,7.2124,mean ÷ screening level,0.30646,0.04249,7581.0,,0.86541,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Cancer,2026 YTD,2026-01-01,2026-09-12,7.0084,mean ÷ screening level,0.29779,0.04249,5398.0,,0.88203,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Cancer,Last 365 Days,2025-09-12,2026-09-12,7.0321,mean ÷ screening level,0.2988,0.04249,7649.0,,0.87079,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Cancer,Sep 2026,2026-09-01,2026-09-30,5.4099,mean of weekly means ÷ screening level,0.22987,0.04249,151.0,1.0,0.89881,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Cancer,2023,2023-01-01,2023-12-31,2.9807,mean ÷ screening level,0.33589,0.11269,7291.0,,0.83231,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Cancer,2024,2024-01-01,2024-12-31,2.8854,mean ÷ screening level,0.32515,0.11269,6921.0,,0.78791,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Cancer,2025,2025-01-01,2025-12-31,3.4345,mean ÷ screening level,0.38702,0.11269,7581.0,,0.86541,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,2.5308,mean ÷ screening level,0.28519,0.11269,5398.0,,0.88203,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,3.219,mean ÷ screening level,0.36274,0.11269,7649.0,,0.87079,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Cancer,Sep 2026,2026-09-01,2026-09-30,3.1148,mean of weekly means ÷ screening level,0.35099,0.11269,151.0,1.0,0.89881,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,12.0176,sum of pollutant ratios,,,,,0.83231,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,10.6533,sum of pollutant ratios,,,,,0.78791,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,10.6469,sum of pollutant ratios,,,,,0.86541,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,9.5392,sum of pollutant ratios,,,,,0.88203,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,10.2511,sum of pollutant ratios,,,,,0.87079,,,,,2026-09-12
Cancer Risk,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,8.5246,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,2.4191,mean ÷ screening level,0.10279,0.04249,7151.0,,0.81632,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Cancer,2024,2024-01-01,2024-12-31,2.8879,mean ÷ screening level,0.12271,0.04249,7543.0,,0.85872,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Cancer,2025,2025-01-01,2025-12-31,2.5946,mean ÷ screening level,0.11025,0.04249,7426.0,,0.84772,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Cancer,2026 YTD,2026-01-01,2026-09-12,0.6922,mean ÷ screening level,0.02941,0.04249,5241.0,,0.85637,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Cancer,Last 365 Days,2025-09-12,2026-09-12,1.2384,mean ÷ screening level,0.05262,0.04249,7460.0,,0.84927,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,"1,3-Butadiene",Cancer,Sep 2026,2026-09-01,2026-09-30,1.4121,mean of weekly means ÷ screening level,0.06,0.04249,151.0,1.0,0.89881,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Cancer,2023,2023-01-01,2023-12-31,2.7449,mean ÷ screening level,0.30931,0.11269,7106.0,,0.81119,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Cancer,2024,2024-01-01,2024-12-31,3.3918,mean ÷ screening level,0.38221,0.11269,7543.0,,0.85872,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Cancer,2025,2025-01-01,2025-12-31,2.9923,mean ÷ screening level,0.3372,0.11269,7426.0,,0.84772,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Cancer,2026 YTD,2026-01-01,2026-09-12,1.3342,mean ÷ screening level,0.15035,0.11269,5241.0,,0.85637,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Cancer,Last 365 Days,2025-09-12,2026-09-12,2.2474,mean ÷ screening level,0.25326,0.11269,7460.0,,0.84927,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,pollutant,Benzene,Cancer,Sep 2026,2026-09-01,2026-09-30,1.5339,mean of weekly means ÷ screening level,0.17285,0.11269,151.0,1.0,0.89881,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,total,Total (Combined),,2023,2023-01-01,2023-12-31,5.164,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,total,Total (Combined),,2024,2024-01-01,2024-12-31,6.2797,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,total,Total (Combined),,2025,2025-01-01,2025-12-31,5.5869,sum of pollutant ratios,,,,,0.84772,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,total,Total (Combined),,2026 YTD,2026-01-01,2026-09-12,2.0264,sum of pollutant ratios,,,,,0.85637,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,total,Total (Combined),,Last 365 Days,2025-09-12,2026-09-12,3.4859,sum of pollutant ratios,,,,,0.84927,,,,,2026-09-12
Cancer Risk,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,total,Total (Combined),,Sep 2026,2026-09-01,2026-09-30,2.946,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Cancer Risk,Wallisville Road [24] POC 1,48-201-0617,Harris,pollutant,"1,3-Butadiene",Cancer,2023,2023-01-01,2023-12-31,1.3495,mean ÷ screening level,0.05734,0.04249,7313.0,,0.83482,,,,,2026-09-12
